geounit,Province.State,Country.Region,Lat,Long,date,confirmed,deaths,recovered
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-09,2,0,0
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-10,3,1,0
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-11,5,1,0
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-12,6,1,0
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-13,7,1,1
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-14,17,1,1
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-15,28,1,1
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-16,29,1,1
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-17,38,2,1
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-18,49,2,1
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-19,63,2,1
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-20,77,3,1
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-21,96,3,3
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-22,115,4,3
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-23,143,4,3
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-24,170,5,6
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-25,225,6,7
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-26,275,11,8
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-27,345,23,11
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-28,402,25,11
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-29,479,26,13
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-30,556,33,15
Morocco,NA,Morocco,31.7917,-7.0926,2020-03-31,617,36,24
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-01,654,39,29
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-02,708,44,31
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-03,791,48,57
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-04,919,59,66
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-05,1021,70,76
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-06,1120,80,81
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-07,1184,90,93
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-08,1275,93,97
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-09,1374,97,109
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-10,1448,107,122
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-11,1545,111,146
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-12,1661,118,177
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-13,1763,126,203
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-14,1888,126,217
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-15,2024,127,229
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-16,2283,130,249
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-17,2564,135,281
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-18,2685,137,314
Morocco,NA,Morocco,31.7917,-7.0926,2020-04-19,2855,141,327
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-01-22,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-01-23,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-01-24,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-01-25,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-01-26,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-01-27,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-01-28,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-01-29,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-01-30,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-01-31,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-01,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-02,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-03,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-04,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-05,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-06,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-07,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-08,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-09,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-10,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-11,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-12,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-13,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-14,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-15,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-16,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-17,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-18,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-19,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-20,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-21,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-22,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-23,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-24,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-25,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-26,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-27,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-28,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-02-29,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-01,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-02,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-03,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-04,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-05,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-06,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-07,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-08,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-09,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-10,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-11,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-12,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-13,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-14,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-15,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-16,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-17,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-18,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-19,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-20,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-21,0,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-22,1,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-23,1,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-24,3,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-25,5,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-26,7,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-27,7,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-28,8,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-29,8,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-30,8,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-03-31,8,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-01,10,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-02,10,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-03,10,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-04,10,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-05,10,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-06,10,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-07,10,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-08,17,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-09,17,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-10,20,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-11,20,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-12,21,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-13,21,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-14,28,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-15,29,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-16,31,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-17,34,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-18,35,0,NA
Mozambique,NA,Mozambique,-18.665695,35.529562,2020-04-19,39,0,NA
Namibia,NA,Namibia,-22.9576,18.4904,2020-01-22,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-01-23,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-01-24,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-01-25,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-01-26,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-01-27,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-01-28,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-01-29,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-01-30,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-01-31,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-01,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-02,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-03,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-04,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-05,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-06,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-07,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-08,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-09,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-10,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-11,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-12,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-13,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-14,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-15,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-16,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-17,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-18,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-19,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-20,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-21,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-22,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-23,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-24,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-25,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-26,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-27,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-28,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-02-29,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-01,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-02,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-03,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-04,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-05,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-06,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-07,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-08,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-09,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-10,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-11,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-12,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-13,0,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-14,2,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-15,2,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-16,2,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-17,2,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-18,2,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-19,3,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-20,3,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-21,3,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-22,3,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-23,4,0,0
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-24,7,0,2
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-25,7,0,2
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-26,8,0,2
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-27,8,0,2
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-28,8,0,2
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-29,11,0,2
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-30,11,0,2
Namibia,NA,Namibia,-22.9576,18.4904,2020-03-31,11,0,2
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-01,14,0,2
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-02,14,0,3
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-03,14,0,3
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-04,14,0,3
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-05,16,0,3
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-06,16,0,3
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-07,16,0,3
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-08,16,0,3
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-09,16,0,3
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-10,16,0,3
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-11,16,0,3
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-12,16,0,3
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-13,16,0,3
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-14,16,0,3
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-15,16,0,3
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-16,16,0,4
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-17,16,0,4
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-18,16,0,6
Namibia,NA,Namibia,-22.9576,18.4904,2020-04-19,16,0,6
Nepal,NA,Nepal,28.1667,84.25,2020-01-22,0,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-01-23,0,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-01-24,0,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-01-25,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-01-26,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-01-27,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-01-28,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-01-29,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-01-30,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-01-31,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-02-01,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-02-02,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-02-03,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-02-04,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-02-05,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-02-06,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-02-07,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-02-08,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-02-09,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-02-10,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-02-11,1,0,0
Nepal,NA,Nepal,28.1667,84.25,2020-02-12,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-13,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-14,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-15,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-16,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-17,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-18,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-19,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-20,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-21,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-22,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-23,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-24,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-25,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-26,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-27,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-28,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-02-29,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-01,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-02,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-03,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-04,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-05,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-06,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-07,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-08,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-09,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-10,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-11,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-12,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-13,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-14,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-15,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-16,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-17,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-18,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-19,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-20,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-21,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-22,1,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-23,2,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-24,2,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-25,3,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-26,3,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-27,4,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-28,5,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-29,5,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-30,5,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-03-31,5,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-01,5,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-02,6,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-03,6,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-04,9,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-05,9,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-06,9,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-07,9,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-08,9,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-09,9,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-10,9,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-11,9,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-12,12,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-13,14,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-14,16,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-15,16,0,1
Nepal,NA,Nepal,28.1667,84.25,2020-04-16,16,0,2
Nepal,NA,Nepal,28.1667,84.25,2020-04-17,30,0,2
Nepal,NA,Nepal,28.1667,84.25,2020-04-18,31,0,2
Nepal,NA,Nepal,28.1667,84.25,2020-04-19,31,0,4
Netherlands,NA,Netherlands,52.1326,5.2913,2020-01-22,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-01-23,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-01-24,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-01-25,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-01-26,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-01-27,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-01-28,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-01-29,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-01-30,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-01-31,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-01,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-02,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-03,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-04,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-05,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-06,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-07,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-08,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-09,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-10,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-11,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-12,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-13,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-14,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-15,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-16,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-17,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-18,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-19,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-20,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-21,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-22,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-23,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-24,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-25,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-26,0,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-27,1,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-28,1,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-02-29,6,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-01,10,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-02,18,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-03,24,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-04,38,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-05,82,0,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-06,128,1,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-07,188,1,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-08,265,3,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-09,321,3,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-10,382,4,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-11,503,5,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-12,503,5,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-13,804,10,0
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-14,959,12,2
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-15,1135,20,2
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-16,1413,24,2
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-17,1705,43,2
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-18,2051,58,2
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-19,2460,76,2
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-20,2994,106,2
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-21,3631,136,2
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-22,4204,179,2
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-23,4749,213,2
Netherlands,NA,Netherlands,52.1326,5.2913,2020-03-24,5560,276,2
